抗性	Nature Plants | 四川农业大学水稻重大病害<em>抗性</em>团队揭示RNA修饰调控水稻抗病性的新机制	2024-09-25	Dynamics of epitranscriptomes uncover translational reprogramming directed by ac4C in rice during pathogen infection 	 https://doi.org/10.1038/s41477-024-01800-1
抗性	广东省农科院揭示转录因子CpWRKY50通过促进JA信号通路增强番木瓜炭疽病<em>抗性</em>的新机制	2024-09-20	Transcription factor CpWRKY50 enhances anthracnose resistance by promoting jasmonic acid signaling in papaya 	 https://doi.org/10.1093/plphys/kiae472
抗性	Plant Physiol | 河南大学张骁团队揭示组蛋白去乙酰化酶GhHDA5调控棉花黄萎病<em>抗性</em>的分子机制	2024-09-15	Histone deacetylase GhHDA5 negatively regulates Verticillium wilt resistance in cotton	https://doi.org/10.1093/plphys/kiae490
抗性	Science | 董欣年团队揭示过氧化氢在系统性获得<em>抗性</em>建立中的作用机制	2024-09-13	H2O2 sulfenylates CHE, linking local infection to establishment of systemic acquired resistance 	 https://www.science.org/doi/10.1126/science.adj7249
抗性	Plant Physiol | 浙江大学果实品质生物学团队发现通过调控苯甲醛代谢可以增强果实香气和<em>抗性</em>	2024-08-31	Glycoside hydrolase PpGH28BG1 modulates benzaldehyde metabolism and enhances fruit aroma and immune responses in peach 	 https://doi.org/10.1093/plphys/kiae423
抗性	EMBO Journal | 南京农业大学揭示植物免疫受体蛋白稳态与<em>抗性</em>激活动态调控新机制	2024-07-22	A viral effector blocks the turnover of a plant NLR receptor to trigger a robust immune response 	 https://doi.org/10.1038/s44318-024-00174-6
抗性	Plant Cell | 南京农业大学作物疫病团队揭示一种植物持久<em>抗性</em>机理	2024-06-30	Alternative splicing of a potato disease resistance gene maintains homeostasis between growth and immunity	https://doi.org/10.1093/plcell/koae189
抗性	Nature Commun | 扬州大学王幼平团队克隆到调控油菜菌核病<em>抗性</em>的关键基因	2024-06-14	Natural variation in BnaA07.MKK9 confers resistance to Sclerotinia stem rot in oilseed rape 	 https://www.nature.com/articles/s41467-024-49504-6
抗性	Nature Plants | 新观点！吴俊团队合作发现非传统<em>抗性</em>蛋白Ptr特异性识别稻瘟病菌效应子Avr-Pita	2024-06-04	The unconventional resistance protein PTR recognizes the Magnaporthe oryzae effector AVR-Pita in an allele-specific manner 	 https://www.nature.com/articles/s41477-024-01694-z
抗性	山东农业大学/山东农科院植物病毒病防控团队在西瓜花叶病毒与携带<em>抗性</em>基因寄主互作方面取得新进展	2024-05-27	P3N-PIPO but not P3 is the avirulence determinant in melon carrying the Wmr resistance against watermelon mosaic virus, although they contain a common genetic determinant 	 https://journals.asm.org/eprint/AFR6ZNZQASQQRQBCYDIN/full
抗性	Plant Journal | 沈阳农大范海延研究组揭示CsTCTP-Rab GTPase-TOR模块调控黄瓜白粉病<em>抗性</em>的新机制	2024-05-07	Cucumber (Cucumis sativus L.) translationally controlled tumor protein interacts with CsRab11A and promotes activation of target of rapamycin in response to Podosphaera xanthii	http://doi.org/10.1111/tpj.16766
抗性	Plant Physiol | 山东农业大学巩彪课题组揭示一氧化氮调控脯氨酸合成提高番茄盐碱和干旱<em>抗性</em>的新机制	2024-04-01	Genetic engineering of drought- and salt-tolerant tomato via Δ1-pyrroline-5-carboxylate reductase S-nitrosylation	https://doi.org/10.1093/plphys/kiae156
抗性	Plant Physiol | 西北农林科技大学文颖强课题组发现感病基因EDR1嵌合突变提高葡萄白粉病<em>抗性</em>且不影响植株生长	2024-03-24	Chimeric mutations in grapevine ENHANCED DISEASE RESISTANCE1 improve resistance to powdery mildew without growth penalty	https://doi.org/10.1093/plphys/kiae169
抗性	浙江大学师恺课题组揭示糖信号途径Glc-RGS1-GPA1响应CO2环境变化调控番茄高温<em>抗性</em>的分子机制	2024-03-10	Glucose-G protein signaling plays a crucial role in tomato resilience to high temperature and elevated CO2 	 https://doi.org/10.1093/plphys/kiae136
抗性	Plant Physiol | 浙江大学喻景权团队揭示蛋白激酶CPK27调控番茄干旱<em>抗性</em>中的新机制	2024-03-09	Phosphorylation of sugar transporter TST2 by protein kinase CPK27 enhances drought tolerance in tomato 	 https://doi.org/10.1093/plphys/kiae124
抗性	Plant Physiol | 西北农林科技大学文颖强课题组揭示转录因子WRKY10/30调控葡萄白粉病<em>抗性</em>的新机制	2024-02-20	Transcription factors VviWRKY10 and VviWRKY30 co-regulate powdery mildew resistance in grapevine	https://doi.org/10.1093/plphys/kiae080
适应	Dev Cell | 俞皓团队揭示mRNA ac4C修饰调控植物低温<em>适应</em>性开花的新机制	2025-08-02	Temperature-responsive N4-acetylcytidine mRNA modification controls thermosensory flowering in Arabidopsis 	 https://www.cell.com/developmental-cell/fulltext/S1534-5807(24)00336-4
适应	Plant Journal | 南京大学揭示东亚-西亚间断分布“活化石”植物银缕梅与波斯铁木的物种形成和<em>适应</em>性进化	2025-07-28	Evolutionary legacy of the “living fossil” genus Parrotia (Hamamelidaceae): genomic insights into species divergence and polygenic adaptation 	 https://doi.org/10.1111/tpj.70367
适应	Nature Commun | 北京大学现代农业研究院郭立团队破译“岷江百合”超大基因组和<em>适应</em>性进化机制	2025-07-05	Genomic and epigenomic insight into giga-chromosome architecture and adaptive evolution of royal lily (Lilium regale) 	 https://www.nature.com/articles/s41467-025-61289-w
适应	Nature Commun | 华南农业大学王应祥课题组联合杨存义课题组揭示大豆开花<em>适应</em>低纬度地区的分子机制	2025-07-05	Natural variation in histone demethylase GmLDL2 confers flowering time divergence for geographical expansion in soybean 	 https://www.nature.com/articles/s41467-025-61328-6
适应	Advanced Science | 曹晓风团队揭示二倍体刺田菁耐盐<em>适应</em>演化机制	2025-05-31	Genomic Variation Underpins Genetic Divergence and Differing Salt Resilience in Sesbania bispinosa 	 https://doi.org/10.1002/advs.202502600
适应	Cell | 曹晓风团队揭示水稻冷<em>适应</em>的获得性遗传机制，为拉马克获得性遗传理论提供证据	2025-05-22	Inheritance of acquired adaptive cold tolerance in rice through DNA methylation	https://www.cell.com/cell/fulltext/S0092-8674(25)00506-9
适应	Trends in Genetics | 中科院遗传发育所肖军研究组综述小麦物种形成、环境<em>适应</em>和生长发育过程中的表观调控	2025-05-11	Epigenetic perspectives on wheat speciation, adaptation, and development 	 https://doi.org/10.1016/j.tig.2025.04.008
适应	PNAS | 华中师范大学邱保胜团队揭示红光信号通路调控荒漠蓝藻<em>适应</em>干旱环境的机制	2025-03-29	Red-light signaling pathway activates desert cyanobacteria to prepare for desiccation tolerace 	 https://doi.org/10.1073/pnas.2502034122
适应	Nature Plants | 河南大学宋纯鹏团队解析水平转移基因CSP促进小麦<em>适应</em>与遗传改良的分子机制	2025-03-29	Horizontally acquired CSP genes contribute to wheat adaptation and improvement 	 https://www.nature.com/articles/s41477-024-01711-1
适应	专家点评Nature Genetics | 中棉所马雄风团队构建陆地棉端粒到端粒基因组图谱，解析着丝粒演化与短季<em>适应</em>性基础	2025-03-17	A telomere-to-telomere genome assembly of cotton provides insights into centromere evolution and short-season adaptation 	 https://www.nature.com/articles/s41588-025-02130-4
适应	Nature Plants | 北京市农林科学院李瑞芬团队与合作者破译大麦属I基因组盐碱<em>适应</em>机制，助力作物遗传改良	2025-03-15	Hordeum I genome unlocks adaptive evolution and genetic potential for crop improvement 	 https://www.nature.com/articles/s41477-025-01942-w
适应	Nature Commun | 西南大学李楠楠课题组发现一种聚合水凝胶，帮助有益菌促进植物生长并<em>适应</em>酸性土壤	2025-02-17	Rhizobacteria protective hydrogel to promote plant growth and adaption to acidic soil 	 https://www.nature.com/articles/s41467-025-56988-3
适应	Nature Commun | “沙漠皮肤”生物结皮土壤绿藻的基因组<em>适应</em>机制，助力土壤修复与油脂代谢研究	2025-02-15	Chromosome-level genomes of two Bracteacoccaceae highlight adaptations to biocrusts 	 https://www.nature.com/articles/s41467-025-56614-2
适应	Cell | 中国农业大学杨淑华团队破解玉米<em>适应</em>高纬度低温环境的分子机制	2025-01-21	A natural variant of COOL1 gene enhances cold tolerance for high latitude adaptation in maize 	 https://www.cell.com/cell/fulltext/S0092-8674(24)00003-4
适应	Nature Plants | “以退为进，守攻有道”——南京大学陈建群/邵珠卿团队揭示植物抗病基因的“层级式”<em>适应</em>性演化规律	2025-01-20	Convergent reduction of immune receptor repertoires during plant adaptation to diverse special lifestyles and habitats 	 https://www.nature.com/articles/s41477-024-01745-5
适应	Nature Plants | 俞皓团队揭示兰花石斛属基因组演化及其<em>适应</em>性进化特征	2025-01-10	Pangeneric genome analyses reveal the evolution and diversity of the orchid genus Dendrobium 	 https://www.nature.com/articles/s41477-024-01902-w
适应	Nature Plants | 湖北大学吕世友团队揭示植物通过调控表皮蜡质组成<em>适应</em>外界环境变化的新机制	2025-01-04	Deciphering the core shunt mechanism in Arabidopsis cuticular wax biosynthesis and its role in plant environmental adaptation 	 https://www.nature.com/articles/s41477-024-01892-9
适应	中科院植物所郭亚龙研究组揭示植物<em>适应</em>性进化新机制	2024-12-30	Green revolution gene drives adaptation of Arabidopsis to the extremely high altitude	www.sciengine.com/SCLS/doi/10.1007/s11427-024-2769-x
适应	Cell | 棕色藻类基因组演化与生态<em>适应</em>	2024-12-27	Evolutionary genomics of the emergence of brown algae as key components of coastal ecosystems 	 https://www.cell.com/cell/fulltext/S0092-8674(24)01272-8
适应	专家点评 Science | 郭红卫团队发现新的渗透感受器，揭示蛋白相分离介导渗透胁迫感知与<em>适应</em>的新途径	2024-11-01	A cytoplasmic osmosensing mechanism mediated by molecular crowding–sensitive DCP5 	 https://www.science.org/doi/10.1126/science.eadk9067
适应	Plant Physiol | 中国科学院武汉植物园陈进明团队揭示隐花色素在被子植物<em>适应</em>水生环境中的重要作用	2024-10-26	Origin and evolution of the blue light receptor cryptochromes (CRY1/2) in aquatic angiosperms 	 https://doi.org/10.1093/plphys/kiae568
适应	Nature | 细菌通过基因倒位增加<em>适应</em>能力	2024-10-23	Intragenic DNA inversions expand bacterial coding capacity 	 https://doi.org/10.1038/s41586-024-07970-4
适应	Advanced Science | 中国农科院作科所周美亮团队揭示荞麦属植物黄酮类合成新基因簇参与调控高海拔<em>适应</em>的分子机制	2024-09-25	Evolution and domestication of a novel biosynthetic gene cluster contributing to the flavonoid metabolism and high-altitude adaptability of plants in the Fagopyrum genus	https://doi.org/10.1002/advs.202403603
适应	Nature Commun丨赵韩生等基于单倍型泛基因组揭示毛竹遗传变异和气候<em>适应</em>性能力	2024-09-20	Haplotype-based pangenomes reveal genetic variations and climate adaptations in moso bamboo populations 	 https://www.nature.com/articles/s41467-024-52376-5
适应	PBJ | 中国农业大学李自超团队张战营/张洪亮挖掘水稻分蘖调控基因并解析其土壤钾<em>适应</em>性机制	2024-08-29	Natural variation in the Tn1a promoter regulates tillering in rice	http://doi.org/10.1111/pbi.14453
适应	湖南大学细胞<em>适应</em>性机制团队揭示新型转录因子调控水稻耐盐新机制	2024-08-23	The OsGAPC1-OsSGL module negatively regulates salt tolerance by mediating abscisic acid biosynthesis in rice 	 https://doi.org/10.1111/nph.20061
适应	中国农业大学杨淑华团队应邀在Annu Rev Genet撰写植物应答和<em>适应</em>低温进展综述文章	2024-08-14	Regulatory Networks Underlying Plant Responses and Adaptation to Cold Stress 	 https://doi.org/10.1146/annurev-genet-111523-102226
适应	Nature Commun | 山东农业大学杨国栋/郑成超团队揭示ABA介导植物与环境信号由短期应激响应到长期<em>适应</em>过程的调控机制	2024-08-06	N-glycosylation of SnRK2s affects NADPH maintenance in peroxisomes during prolonged ABA signalling 	 https://doi.org/10.1038/s41467-024-50720-3
适应	Science | 近百年实验揭示植物的<em>适应</em>性进化机制	2024-07-15	Natural selection drives emergent genetic homogeneity in a century-scale experiment with barley 	 https://www.science.org/doi/10.1126/science.adl0038
适应	PNAS | 中国农科院蔬菜所张友军团队揭示生物<em>适应</em>性进化的“阿喀琉斯之踵”	2024-07-04	GPCR-MAPK signaling pathways underpin fitness trade-offs in whitefly 	 https://doi.org/10.1073/pnas.2402407121
